Index,Kelas,Skenario,Deletion (↓),Insertion (↑),Robustness (↑),Sparsity (↑),Cost (Sec) (↓)
306,ModerateDemented,SCN-01: Grad-CAM,0.2195919775404036,0.673987846833188,0.8568585515022278,0.6190210459183674,0.017689943313598633
306,ModerateDemented,SCN-02: LIME (n=100),0.16544156133466006,0.26248152775615374,0.9365689063292914,0.6056680484693877,0.9531416893005371
306,ModerateDemented,SCN-02: LIME (n=500),0.16226439756530908,0.11102222532299491,0.9371112006316661,0.8991749043367347,3.9996821880340576
306,ModerateDemented,SCN-02: LIME (n=2000),0.1593086080472858,0.16225940855947552,0.9277348158564501,0.9397321428571429,16.622777462005615
306,ModerateDemented,SCN-03: SHAP (e=100),0.7379688058048487,0.16716657034976373,0.9689477237053542,0.0625,0.6709480285644531
306,ModerateDemented,SCN-03: SHAP (e=500),0.3292897648643703,0.17043788547816802,0.9320267642403095,0.015625,2.9175636768341064
306,ModerateDemented,SCN-03: SHAP (e=2000),0.21294321564491842,0.16453657023830598,0.9837880256573572,0.01953125,12.453027248382568
435,ModerateDemented,SCN-01: Grad-CAM,0.22457016073167324,0.5641558284536586,0.8722782731056213,0.647819674744898,0.017894983291625977
435,ModerateDemented,SCN-02: LIME (n=100),0.06213463297699491,0.16170805831176843,0.9488731631912213,0.019192442602040817,1.0494303703308105
435,ModerateDemented,SCN-02: LIME (n=500),0.06296226358463741,0.16591349111291176,0.9504759550251481,0.019192442602040817,4.7489540576934814
435,ModerateDemented,SCN-02: LIME (n=2000),0.06207899895284755,0.14484096614990533,0.9480344201223548,0.019192442602040817,16.781755685806274
435,ModerateDemented,SCN-03: SHAP (e=100),0.7559823560295628,0.30426335851079783,0.8431672285057688,0.09375,0.8272249698638916
435,ModerateDemented,SCN-03: SHAP (e=500),0.6598240362734942,0.10034554547164588,0.8808825834723032,0.03125,3.0877249240875244
435,ModerateDemented,SCN-03: SHAP (e=2000),0.06237713314189933,0.07222257164539768,0.9553104206352407,0.0078125,12.196232795715332
476,ModerateDemented,SCN-01: Grad-CAM,0.23251431798562408,0.6622422889166045,0.8785403966903687,0.6481385522959183,0.0171048641204834
476,ModerateDemented,SCN-02: LIME (n=100),0.06190750036310391,0.33584705297134854,0.9358111285383758,0.1306999362244898,0.9003124237060547
476,ModerateDemented,SCN-02: LIME (n=500),0.13520791092892068,0.4888384111924096,0.9266738577176997,0.6131018813775511,4.05410623550415
476,ModerateDemented,SCN-02: LIME (n=2000),0.12914643049925872,0.26224318773092814,0.9286717728636575,0.6400868941326531,17.323355674743652
476,ModerateDemented,SCN-03: SHAP (e=100),0.6650456134666456,0.19660786008462305,0.7788590517792113,0.09375,0.676856517791748
476,ModerateDemented,SCN-03: SHAP (e=500),0.6643306597358788,0.18528190026991065,0.8326043817346349,0.015625,2.9690380096435547
476,ModerateDemented,SCN-03: SHAP (e=2000),0.5872759901198151,0.17157683549448843,0.9208823133237839,0.005859375,12.663454532623291
496,ModerateDemented,SCN-01: Grad-CAM,0.29136730935424565,0.770245161751518,0.8601107001304626,0.6091159119897959,0.018141746520996094
496,ModerateDemented,SCN-02: LIME (n=100),0.36317458617450027,0.1607547301096165,0.8892397431967821,0.02122528698979592,0.9309635162353516
496,ModerateDemented,SCN-02: LIME (n=500),0.32434569190227197,0.2522191385263795,0.9316755105193107,0.014130261479591837,5.192383766174316
496,ModerateDemented,SCN-02: LIME (n=2000),0.164145569052198,0.1611006585881341,0.9549689143603725,0.03128985969387755,16.822884559631348
496,ModerateDemented,SCN-03: SHAP (e=100),0.42762294560670855,0.8685969702899455,0.8708167893120538,0.5,0.6709115505218506
496,ModerateDemented,SCN-03: SHAP (e=500),0.27743447571992874,0.9117618590593337,0.8707088634488279,0.03125,3.205435037612915
496,ModerateDemented,SCN-03: SHAP (e=2000),0.13204024839214978,0.8455675107426941,0.9608411644025573,0.0078125,12.75640320777893
502,ModerateDemented,SCN-01: Grad-CAM,0.32956534773111346,0.796443333197385,0.873960018157959,0.6481983418367347,0.023090600967407227
